corp_code,stock_code,corp_name_master,industry_krx,bsns_year,cash_and_cash_equivalents,cfo,current_assets,current_liabilities,finance_costs,inventory,net_income,operating_income,revenue,total_assets,total_equity,total_liabilities,liabilities_to_assets,equity_ratio,current_ratio,quick_ratio,cash_ratio,roa,roe,operating_margin,finance_cost_coverage,cfo_to_assets,cfo_to_liabilities,bs_check,bs_check_relative,weak_liquidity,weak_quick_liquidity,high_leverage,negative_roa,negative_operating_margin,weak_finance_cost_coverage,negative_cfo,flag_weak_liquidity,flag_high_leverage,flag_weak_profitability,flag_weak_coverage,flag_negative_cashflow,available_dimension_count,distress_flag_count,risk_bucket
00160843,000990,DB하이텍,전기·전자,2020,48293560140.0,309982629774.0,459208127449.0,261704001422.0,15858852387.0,51848769524.0,166025591077.0,239335181312.0,935919766484.0,1178581197181.0,794584512577.0,383996684604.0,0.3258126682510003,0.6741873317489996,1.754685159393199,1.5565652634715716,0.1845350467611926,0.1408690308941885,0.2089464222484592,0.255721900405115,15.091582636092292,0.2630133846657614,0.8072534014028594,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00160843,000990,DB하이텍,전기·전자,2021,183017846365.0,393129114790.0,815161899425.0,335336853432.0,6281633675.0,66017137668.0,316891852008.0,399106778303.0,1214682040178.0,1549937895854.0,1106049706046.0,443888189808.0,0.2863909521764561,0.7136090478235438,2.430874778844728,2.234006653578004,0.5457731367486353,0.2044545480536146,0.2865077855685634,0.3285689300588611,63.53550667740904,0.2536418496777187,0.8856489625462768,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00160843,000990,DB하이텍,전기·전자,2022,151311289546.0,730063433619.0,1327724119744.0,404353962296.0,19677408149.0,73768604576.0,558836662217.0,768746685740.0,1675287533666.0,2122700474808.0,1638284078393.0,484416396415.0,0.2282076073209602,0.7717923926790398,3.283568960731646,3.1011332448624915,0.3742050373064857,0.2632668475129762,0.3411109645679797,0.4588744739583695,39.06747676924451,0.3439314412387997,1.5070989318733834,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00160843,000990,DB하이텍,전기·전자,2023,253329763803.0,224258155766.0,1027982955095.0,220150412233.0,10636467274.0,81645551677.0,264149250979.0,265437456373.0,1154223638940.0,2043378694132.0,1740082437747.0,303296256385.0,0.148428804340566,0.851571195659434,4.669457325417208,4.298594737203705,1.150712193692756,0.1292708256856946,0.151802722244017,0.2299705597927008,24.955415133165577,0.1097487002335912,0.7394029799079678,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00160843,000990,DB하이텍,전기·전자,2024,297054100758.0,382634373825.0,1194370198832.0,316866668877.0,13484106457.0,70392571642.0,229385888355.0,190838683363.0,1131167709804.0,2396851168578.0,2000688804317.0,396162364261.0,0.1652845072128673,0.8347154927871326,3.769314718600541,3.54716269519121,0.9374734862798372,0.0957030170926673,0.1146534572793335,0.1687094510468894,14.152860923456297,0.1596404394403882,0.965852408869694,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00160843,000990,DB하이텍,전기·전자,2025,323054472680.0,356967025481.0,1435680643640.0,579178189189.0,30554636239.0,97482503602.0,252582440798.0,277294561174.0,1397233307039.0,2992581747645.0,2243995457046.0,748586290599.0,0.2501473155037776,0.7498526844962224,2.4788237375622275,2.31051197199229,0.5577807982243949,0.0844028541565384,0.1125592478384515,0.1984597416745234,9.075367777413126,0.1192839680192241,0.4768548796096225,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00161383,042700,한미반도체,기계·장비,2019,47806100487.0,27170525034.0,129499857299.0,31765712250.0,2904575712.0,38941744979.0,19262572161.0,13725362614.0,120377520384.0,257474681329.0,219705201804.0,37769479525.0,0.1466920138712137,0.8533079861287863,4.076718201053401,2.850813216694047,1.5049591871499748,0.0748134615084206,0.0876746294709227,0.1140193166482959,4.725427730217143,0.105526978007137,0.7193777985745224,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00161383,042700,한미반도체,기계·장비,2020,81154267884.0,37483996929.0,208937098511.0,67572880984.0,12093396915.0,48281340155.0,50131485364.0,66649466315.0,257385897660.0,326966868038.0,257090542803.0,69876325235.0,0.2137107213776748,0.7862892786223251,3.092025905488215,2.3775182590489266,1.2009887206557883,0.153322829511196,0.1949954471970371,0.2589476226978146,5.511227886048426,0.1146415756248538,0.5364334315369067,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00161383,042700,한미반도체,기계·장비,2021,49608464797.0,52279090690.0,249783839880.0,80692131621.0,5525202196.0,85821570853.0,104438304265.0,122419465500.0,373169401913.0,429285683427.0,346812042277.0,82473641150.0,0.1921183126621194,0.8078816873378806,3.0955166862266177,2.031948663806634,0.6147868918620744,0.2432839209341108,0.3011380561623773,0.3280533314693916,22.15655846742156,0.1217815844047127,0.6338884758939736,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00161383,042700,한미반도체,기계·장비,2022,90895691895.0,109501808221.0,266177446666.0,63044830709.0,9567800296.0,80082209631.0,92259257411.0,111859422080.0,327592058714.0,455432965985.0,390096755786.0,65336210199.0,0.1434595540480745,0.8565404459519255,4.222034442357566,2.951792160311628,1.4417628039093795,0.2025748338429208,0.236503523914492,0.3414595046019031,11.69123713072951,0.240434523627801,1.6759742857365176,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00161383,042700,한미반도체,기계·장비,2023,179732421459.0,44990807438.0,319391328603.0,105009650585.0,10157405048.0,95433336170.0,267167515858.0,34571410992.0,159008528366.0,723839103741.0,571898625127.0,151940478614.0,0.2099091881451689,0.7900908118548311,3.041542627974644,2.132737240675964,1.711580035336997,0.3690979314010595,0.4671588706803952,0.2174185960165909,3.4035672328344466,0.0621558122592094,0.2961081065980958,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00161383,042700,한미반도체,기계·장비,2024,103966003566.0,141363819580.0,407791209288.0,160040613379.0,6078237057.0,153401207241.0,152614498001.0,255391604854.0,558917191547.0,710872366678.0,540887863389.0,169984503289.0,0.2391209888820969,0.760879011117903,2.548048277734913,1.589534035617363,0.6496226262254633,0.2146862153528173,0.2821555230409034,0.4569399702075971,42.01738143132774,0.1988596352965747,0.8316276886702996,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00161383,042700,한미반도체,기계·장비,2025,276235377529.0,228626759780.0,493274637718.0,120120329892.0,10309063583.0,150384035752.0,214007548411.0,251390142142.0,576684619527.0,813331626120.0,690327519537.0,123004106583.0,0.1512348747211409,0.8487651252788592,4.106504187605066,2.854559276304789,2.299655501923469,0.263124587238693,0.3100087166661616,0.4359230914606178,24.385351794371605,0.2810990651754984,1.8586920886720848,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00162461,009830,한화솔루션,화학,2019,1084516315974.0,1206117680069.0,5322649532271.0,5831012387511.0,,1479891972739.0,-248864999187.0,378325667351.0,9503286226445.0,15681128868341.0,5805847209929.0,9875281658412.0,0.6297557874388392,0.3702442125611608,0.9128173940551346,0.6590206475572765,0.1859910842063794,-0.0158703497226809,-0.0428645450333928,0.0398099834453291,,0.0769152329654059,0.1221350156672848,0.0,0.0,True,False,False,True,False,,False,True,False,True,,False,4,,Insufficient data
00162461,009830,한화솔루션,화학,2020,1199836790880.0,1069541687095.0,4958364766066.0,5251125587174.0,,1431588395266.0,301722374169.0,594183118076.0,9195008128360.0,15137319821657.0,5967715490499.0,9169604331158.0,0.6057614187446199,0.3942385812553802,0.9442479871700126,0.6716229334553026,0.2284913531321037,0.0199323511509167,0.0505591083638893,0.0646201841022164,,0.0706559483248021,0.1166398950782133,0.0,0.0,True,False,False,False,False,,False,True,False,False,,False,4,,Insufficient data
00162461,009830,한화솔루션,화학,2021,1567162571367.0,990890683781.0,6073959931089.0,5787889702101.0,,2231502356819.0,616328220396.0,738347655292.0,10725192384822.0,20007572194182.0,8201247119233.0,11806325074949.0,0.5900928388693837,0.4099071611306163,1.0494256531675366,0.6638788525764737,0.2707657975579806,0.0308047480431045,0.0751505486221271,0.0688423693300727,,0.049525783246662,0.0839287989692491,0.0,0.0,False,False,False,False,False,,False,False,False,False,,False,4,,Insufficient data
00162461,009830,한화솔루션,화학,2022,2548379660490.0,115716723309.0,8573295434667.0,6808491430423.0,,3060107831877.0,366023151112.0,966247380110.0,13653948104906.0,23831697412977.0,9896911559334.0,13934785853643.0,0.5847164644703459,0.4152835355296541,1.259206319384962,0.8097517135961901,0.3742943185773641,0.0153586689512384,0.0369835729982648,0.0707668853496533,,0.0048555804189587,0.0083041622974599,0.0,0.0,False,False,False,False,False,,False,False,False,False,,False,4,,Insufficient data
00162461,009830,한화솔루션,화학,2023,,517954151584.0,8704888457154.0,7688753631478.0,416136599344.0,3296696682103.0,-155257718254.0,604528962904.0,13288744762930.0,24492909473815.0,9010546154819.0,15482363318996.0,0.6321161369394666,0.3678838630605334,1.1321585882939351,0.7033899165281733,,-0.0063388842562776,-0.0172306667749507,0.0454918033033775,1.452717602481932,0.0211471059466306,0.0334544630501274,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,5,1,Watch
00162461,009830,한화솔루션,화학,2024,2184380593410.0,638486498245.0,10882665025254.0,11707552341331.0,548420217797.0,4257547714652.0,-1368980474463.0,-300237959946.0,12394023649010.0,30036831374114.0,10606856154462.0,19429975219652.0,0.6468716682411754,0.3531283317588246,0.92954229099067,0.5658840650417974,0.186578759566892,-0.0455767273655502,-0.1290656208142418,-0.0242244139956907,-0.5474596854799658,0.0212567860535133,0.0328609013149547,0.0,0.0,True,False,False,True,True,True,False,True,False,True,True,False,5,3,High
00162461,009830,한화솔루션,화학,2025,2470461000000.0,-655006000000.0,12636722000000.0,12735854000000.0,539445000000.0,5679939000000.0,-615282000000.0,-364759000000.0,13333055000000.0,33144011000000.0,11185039000000.0,21958972000000.0,0.6625321238277407,0.3374678761722593,0.992216305243449,0.5462360827942908,0.1939768624860178,-0.0185638968077822,-0.0550093745761637,-0.0273574960877308,-0.6761745868438859,-0.0197624240469869,-0.0298286276789277,0.0,0.0,True,False,False,True,True,True,True,True,False,True,True,True,5,4,High
00164478,000720,현대건설,건설,2019,2586007000000.0,478916000000.0,13171993000000.0,6770867000000.0,148370000000.0,1723425000000.0,573331000000.0,859667000000.0,17278792000000.0,18226972000000.0,8714982000000.0,9511990000000.0,0.5218634230633591,0.4781365769366409,1.945392369987477,1.6908570202309394,0.3819314424578123,0.0314550875482773,0.065786825492009,0.0497527257692551,5.79407562175642,0.0262751267736626,0.05034866521096,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164478,000720,현대건설,건설,2020,3186842000000.0,1729721000000.0,13398943000000.0,6467725000000.0,204790000000.0,1125479000000.0,227697000000.0,548972000000.0,16970859000000.0,17939274000000.0,8766378000000.0,9172896000000.0,0.5113303916312333,0.4886696083687668,2.071662446996432,1.8976477818707504,0.4927299784700184,0.0126926541174408,0.0259738970872577,0.0323479206326562,2.6806582352653936,0.0964209030978622,0.1885686919376389,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164478,000720,현대건설,건설,2021,2926856000000.0,1009401000000.0,14526404000000.0,7613217000000.0,125910000000.0,718247000000.0,554377000000.0,753504000000.0,18065534000000.0,19637264000000.0,9429291000000.0,10207973000000.0,0.5198266418376817,0.4801733581623183,1.9080506965715016,1.8137085807484536,0.3844440530198995,0.0282308675994782,0.058793073625578,0.0417094783912836,5.984465094114844,0.051402323663826,0.0988835883480491,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164478,000720,현대건설,건설,2022,3973897000000.0,-143474000000.0,15516744000000.0,8757397000000.0,176777000000.0,855394000000.0,470876000000.0,574902000000.0,21239082000000.0,20911708000000.0,9924277000000.0,10987431000000.0,0.5254200661179852,0.4745799338820148,1.7718443048773511,1.674167563717849,0.4537760478370456,0.0225173381342164,0.047446882024756,0.0270681190458231,3.2521312161649987,-0.006860941248797,-0.0130580114678308,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,5,1,Watch
00164478,000720,현대건설,건설,2023,4205665000000.0,-714716000000.0,18613430000000.0,10356647000000.0,141179000000.0,815625000000.0,654281000000.0,785430000000.0,29651357000000.0,23714495000000.0,10455515000000.0,13258980000000.0,0.5591086801553228,0.4408913198446773,1.797244803264995,1.7184910328603455,0.4060836485012958,0.0275899191612555,0.0625775966081058,0.0264888382680091,5.563362823082753,-0.0301383605259146,-0.0539042973139713,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,5,1,Watch
00164478,000720,현대건설,건설,2024,5130372000000.0,-118800000000.0,21100663000000.0,14663775000000.0,171771000000.0,776511000000.0,-766221000000.0,-1263420000000.0,32670268000000.0,27005385000000.0,9669413000000.0,17335972000000.0,0.6419450046722163,0.3580549953277837,1.4389652732669451,1.38601090101287,0.3498670703826266,-0.0283728967389281,-0.0792417285309873,-0.0386718590738221,-7.355257872399881,-0.0043991226194331,-0.0068528029463822,0.0,0.0,False,False,False,True,True,True,True,False,False,True,True,True,5,3,High
00164478,000720,현대건설,건설,2025,4812659000000.0,-748259000000.0,21958006000000.0,14842910000000.0,202810000000.0,747044000000.0,559068000000.0,653006000000.0,31062912000000.0,27791708000000.0,10112865000000.0,17678843000000.0,0.6361193417835277,0.3638806582164723,1.4793599098829002,1.4290298869965523,0.3242395864422812,0.020116359886913,0.0552828501122085,0.0210220471280992,3.219791923475174,-0.0269238220263396,-0.0423251114340457,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,5,1,Watch
00164645,011200,HMM,운송·창고,2019,645092000000.0,399331000000.0,1427203000000.0,1683674000000.0,419462000000.0,135256000000.0,-589837000000.0,-299695000000.0,5513089000000.0,7160187000000.0,1090309000000.0,6069878000000.0,0.8477261836876606,0.1522738163123393,0.8476718177034271,0.7673379763540923,0.3831454307662885,-0.0823773177991021,-0.5409815015743243,-0.0543606315805893,-0.7144747319185051,0.055771029443784,0.0657889664339217,0.0,0.0,True,False,True,True,True,True,False,True,True,True,True,False,5,4,High
00164645,011200,HMM,운송·창고,2020,1140700000000.0,1408546000000.0,2237239000000.0,2880669000000.0,1184686000000.0,152966000000.0,123966000000.0,980781000000.0,6413270000000.0,9373360000000.0,1688548000000.0,7684812000000.0,0.8198567002654331,0.1801432997345669,0.776638690526402,0.7235378309691256,0.3959844050114747,0.0132253535551819,0.0734157394400396,0.1529299405763362,0.8278826625789449,0.1502711941075558,0.1832895847029179,0.0,0.0,True,False,True,False,False,True,False,True,True,False,True,False,5,3,High
00164645,011200,HMM,운송·창고,2021,1724952000000.0,7505033000000.0,8768021000000.0,2524663000000.0,2431773000000.0,254153000000.0,5337151000000.0,7377522000000.0,13794148000000.0,17876100000000.0,10358294000000.0,7517806000000.0,0.4205506793987503,0.5794493206012498,3.4729470824422903,3.3722789932755384,0.6832404958602396,0.2985635009873518,0.5152538632326906,0.5348298423360399,3.0338037308581023,0.4198361499432202,0.998300967064061,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164645,011200,HMM,운송·창고,2022,4980161000000.0,11318868000000.0,14280104000000.0,2051767000000.0,1653282000000.0,325192000000.0,10085439000000.0,9951555000000.0,18582770000000.0,25973455000000.0,20687912000000.0,5285543000000.0,0.2034978788921227,0.7965021211078772,6.9599052913903,6.801411661265632,2.4272546541590736,0.3882979372594058,0.4875039588335449,0.5355259199785608,6.019272574188795,0.4357859976656937,2.1414768548851084,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164645,011200,HMM,운송·창고,2023,3249802000000.0,1979706000000.0,13179709000000.0,2001371000000.0,862500000000.0,362398000000.0,968692000000.0,584770000000.0,8400969000000.0,25713363000000.0,21440813000000.0,4272550000000.0,0.1661606846214554,0.8338393153785446,6.585340249259133,6.404265376084694,1.623787893399075,0.0376727073778719,0.045179816642214,0.0696074464743293,0.6779942028985507,0.0769913293722023,0.4633546710980561,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
00164645,011200,HMM,운송·창고,2024,1471825000000.0,4874617000000.0,17996844000000.0,2357189000000.0,1138471000000.0,401842000000.0,3782129000000.0,3512847000000.0,11700224000000.0,33848562000000.0,27855544000000.0,5993018000000.0,0.1770538435281239,0.8229461564718761,7.634875268805344,7.464400181741897,0.62439838298923,0.1117367703833326,0.1357765262096479,0.3002375851949501,3.085583207653072,0.1440125285085966,0.8133826729704466,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164645,011200,HMM,운송·창고,2025,1760767000000.0,3305131000000.0,15117543000000.0,2601963000000.0,291143000000.0,371675000000.0,1878732000000.0,1461202000000.0,10891443000000.0,33563133000000.0,26571277000000.0,6991856000000.0,0.2083195272622493,0.7916804727377507,5.810053025350475,5.667208949550782,0.6767071630150006,0.0559760615911512,0.0707053710666596,0.1341605515449146,5.0188464088094165,0.0984750440311993,0.4727115375373864,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164724,017800,현대엘리베이터,기계·장비,2019,260934544124.0,,985979787860.0,934648044762.0,28472701496.0,45187421808.0,43590611382.0,136203383746.0,1872538463037.0,2547731188376.0,948178834603.0,1599552353773.0,0.6278340356592339,0.3721659643407661,1.0549209334847227,1.0065739412011123,0.2791794682354946,0.0171095803124292,0.0459729850437457,0.0727372956201374,4.783648076566763,,,0.0,0.0,False,False,False,False,False,False,,False,False,False,False,,4,,Insufficient data
00164724,017800,현대엘리베이터,기계·장비,2020,437195784663.0,,1192301378333.0,929841614933.0,29025933891.0,50719657353.0,97931138698.0,150017406805.0,1821184670810.0,2626221534995.0,1025378478857.0,1600843056138.0,0.6095613164412833,0.3904386835587167,1.2822628705630814,1.2277163149578512,0.4701830695053396,0.0372897477966139,0.0955073084888273,0.0823735281816738,5.168392078902775,,,0.0,0.0,False,False,False,False,False,False,,False,False,False,False,,4,,Insufficient data
00164724,017800,현대엘리베이터,기계·장비,2021,361877198553.0,,1131485065999.0,1082405519703.0,26940347354.0,60560979755.0,112347037299.0,129001779541.0,1973426415772.0,2987393730479.0,1136202156654.0,1851191573825.0,0.6196677575299655,0.3803322424700345,1.0453430303177564,0.9893926691521766,0.3343268229566078,0.0376070405962143,0.0988794438041295,0.0653694399294512,4.788423023871899,,,0.0,0.0,False,False,False,False,False,False,,False,False,False,False,,4,,Insufficient data
00164724,017800,현대엘리베이터,기계·장비,2022,183397560807.0,,1096309420548.0,1222898677886.0,39841188205.0,76048250911.0,78232444324.0,43016096622.0,2129301101267.0,3014471063421.0,1166752024073.0,1847719039348.0,0.6129496686065711,0.3870503313934288,0.8964842634740334,0.8342973854552731,0.1499695470470502,0.0259522956691503,0.0670514751291361,0.0202019792299004,1.0796890996489297,,,0.0,0.0,True,False,False,False,False,False,,True,False,False,False,,4,,Insufficient data
00164724,017800,현대엘리베이터,기계·장비,2023,387608846000.0,49432567000.0,1345816746000.0,1333818957000.0,52866376000.0,73555092000.0,309851270000.0,82620343000.0,2602099212000.0,3535433379000.0,1371566725000.0,2163866654000.0,0.6120513164957591,0.3879486835042409,1.008995065587451,0.9538488318246328,0.2906007925331953,0.0876416656131819,0.2259104601710135,0.0317514192460391,1.5628145761305825,0.0139820388905141,0.02284455324852,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164724,017800,현대엘리베이터,기계·장비,2024,452159539141.0,256446417749.0,1536223960141.0,1638004530402.0,76759986730.0,72041317985.0,193928194856.0,225738463277.0,2885296849309.0,3573751146561.0,1342280676829.0,2231470469732.0,0.6244056673837883,0.3755943326162116,0.9378630715776952,0.8938819246102204,0.2760429112061312,0.0542646051453851,0.1444766345844562,0.07823751768594,2.940835100337178,0.0717583310174735,0.1149226132397796,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00164724,017800,현대엘리베이터,기계·장비,2025,546026985679.0,255573551179.0,1836909421009.0,1453950619779.0,58707457120.0,88233370207.0,269282572016.0,209221822358.0,2467378018763.0,3723057252310.0,1444314941553.0,2278742310757.0,0.6120621189328036,0.3879378810671964,1.2633918896696847,1.2027066304822638,0.3755471322416685,0.072328345702694,0.1864431117263481,0.0847952039642841,3.563803179727979,0.0686461512297259,0.1121555298168393,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164742,005380,현대자동차,운송장비·부품,2019,8681971000000.0,419784000000.0,76082873000000.0,53314096000000.0,475218000000.0,11663848000000.0,,,105746422000000.0,194512220000000.0,76365754000000.0,118146466000000.0,0.6073986816869398,0.3926013183130602,1.427068612398492,1.208292549872739,0.1628456946920754,,,,,0.0021581369026583,0.0035530813084159,0.0,0.0,False,False,False,,,,False,False,False,,,False,3,,Insufficient data
00164742,005380,현대자동차,운송장비·부품,2020,9862136000000.0,-409807000000.0,83686357000000.0,59459528000000.0,955991000000.0,11333734000000.0,,2394671000000.0,103997601000000.0,209344212000000.0,76340970000000.0,133003242000000.0,0.635332788661002,0.364667211338998,1.4074507453204137,1.2168381659538232,0.1658630051688267,,,0.0230262138450674,2.5049095650482065,-0.0019575750200344,-0.0030811805324264,0.0,0.0,False,False,False,,False,False,True,False,False,,False,True,4,,Insufficient data
00164742,005380,현대자동차,운송장비·부품,2021,12795554000000.0,-1176416000000.0,88565366000000.0,64236787000000.0,548410000000.0,11645641000000.0,,6678949000000.0,117610626000000.0,233946415000000.0,82615789000000.0,151330626000000.0,0.6468602051456954,0.3531397948543046,1.3787328123992253,1.197440416812877,0.1991935555556351,,,0.0567886527531959,12.178751299210443,-0.0050285703245335,-0.0077738130812992,0.0,0.0,False,False,False,,False,False,True,False,False,,False,True,4,,Insufficient data
00164742,005380,현대자동차,운송장비·부품,2022,20864879000000.0,10627311000000.0,96389273000000.0,74236472000000.0,1054228000000.0,14291216000000.0,,9819769000000.0,142527535000000.0,255742462000000.0,90896545000000.0,164845917000000.0,0.6445778135974932,0.3554221864025068,1.2984085908608372,1.1058992269999035,0.2810596791291482,,,0.0688973467477705,9.31465394582576,0.0415547379848091,0.0644681481555894,0.0,0.0,False,False,False,,False,False,False,False,False,,False,False,4,,Insufficient data
00164742,005380,현대자동차,운송장비·부품,2023,19166619000000.0,-2518760000000.0,101724717000000.0,73362103000000.0,970700000000.0,17400346000000.0,12272301000000.0,15126901000000.0,162663579000000.0,282463355000000.0,101809440000000.0,180653915000000.0,0.6395658473999221,0.360434152600078,1.3866112453183084,1.1494268505361684,0.2612604903106444,0.0434474093108467,0.1205418770597304,0.0929950090425589,15.583497476048212,-0.0089171213023367,-0.0139424600900567,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,5,1,Watch
00164742,005380,현대자동차,운송장비·부품,2024,19014944000000.0,-5661641000000.0,115764287000000.0,79509643000000.0,898551000000.0,19791007000000.0,13229908000000.0,14239592000000.0,175231153000000.0,339798429000000.0,120275933000000.0,219522496000000.0,0.6460374070770056,0.3539625929229943,1.4559779497437817,1.2070646575535495,0.2391526773676999,0.0389345767104767,0.1099963032504599,0.0812617605729045,15.847283014542302,-0.0166617633185113,-0.0257907098505293,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,5,1,Watch
00164742,005380,현대자동차,운송장비·부품,2025,18360566000000.0,-5991270000000.0,120777363000000.0,88579290000000.0,1009986000000.0,20661752000000.0,10364775000000.0,11467851000000.0,186254472000000.0,368844849000000.0,127648237000000.0,241196612000000.0,0.6539243062602726,0.3460756937397274,1.3634943675886315,1.130237225879774,0.2072783152811453,0.0281006364277571,0.0811979487033573,0.0615708760002283,11.35446530942013,-0.0162433337926321,-0.0248397767709937,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,5,1,Watch
00164779,000660,SK하이닉스,전기·전자,2019,2306070000000.0,6483188000000.0,14457602000000.0,7874033000000.0,1514869000000.0,5295835000000.0,2016391000000.0,2712718000000.0,26990733000000.0,64789494000000.0,47943195000000.0,16846299000000.0,0.2600159062825834,0.7399840937174166,1.8361114310798543,1.1635418596797855,0.2928702483212859,0.0311221908910108,0.0420579187515558,0.1005055327693397,1.7907277791016911,0.1000654211005259,0.3848434602757555,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164779,000660,SK하이닉스,전기·전자,2020,2975989000000.0,12314571000000.0,16570953000000.0,9072360000000.0,1980411000000.0,6136318000000.0,4758914000000.0,5012624000000.0,31900418000000.0,71173853000000.0,51909097000000.0,19264756000000.0,0.2706718153926555,0.7293281846073445,1.8265316852505853,1.1501566295870094,0.3280280985322452,0.0668632341711218,0.0916778421323722,0.1571334895987883,2.5311028872289643,0.1730209969101996,0.6392279767259964,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164779,000660,SK하이닉스,전기·전자,2021,5057982000000.0,19797648000000.0,26870451000000.0,14769356000000.0,1469860000000.0,8916605000000.0,9616188000000.0,12410340000000.0,42997792000000.0,96386474000000.0,62191058000000.0,34195416000000.0,0.3547740111335539,0.6452259888664461,1.819338026654649,1.2156146821838407,0.3424646274353465,0.0997669859777213,0.1546233222145858,0.288627378819824,8.443212278720422,0.2053986122575663,0.57895619693587,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164779,000660,SK하이닉스,전기·전자,2022,4977007000000.0,14780517000000.0,28733332000000.0,19843696000000.0,5091553000000.0,15664707000000.0,2241669000000.0,6809417000000.0,44621568000000.0,103871512000000.0,63290542000000.0,40580970000000.0,0.3906843100541369,0.6093156899458632,1.4479828757707234,0.6585781701150834,0.2508104840953016,0.0215811723237455,0.0354187044250624,0.1526037139707865,1.33739489699901,0.1422961571985204,0.3642228611095299,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164779,000660,SK하이닉스,전기·전자,2023,7587329000000.0,4278191000000.0,30468100000000.0,21007810000000.0,6093167000000.0,13480659000000.0,-9137547000000.0,-7730313000000.0,32765719000000.0,100330165000000.0,53503752000000.0,46826413000000.0,0.4667231734344302,0.5332768265655697,1.450322522909337,0.8086250304053587,0.3611670612024766,-0.0910747729758044,-0.17078329385199,-0.2359268539170466,-1.2686855620402329,0.042641123933166,0.0913627742530695,0.0,0.0,False,False,False,True,True,True,False,False,False,True,True,False,5,2,Moderate
00164779,000660,SK하이닉스,전기·전자,2024,11205117000000.0,29795885000000.0,42278887000000.0,24965444000000.0,5707997000000.0,13313937000000.0,19796902000000.0,23467319000000.0,66192960000000.0,119855209000000.0,73915704000000.0,45939505000000.0,0.3832916848862197,0.6167083151137803,1.6934962983233943,1.1602016771662462,0.4488250639564031,0.1651734802781913,0.2678307981751753,0.3545289257347004,4.111305419396682,0.2485989991473795,0.648589596252724,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00164779,000660,SK하이닉스,전기·전자,2025,14923766000000.0,53373126000000.0,69458073000000.0,37378999000000.0,12504998000000.0,14289390000000.0,42947902000000.0,47206319000000.0,97146675000000.0,176107659000000.0,120666751000000.0,55440908000000.0,0.3148125885882112,0.6851874114117887,1.8582111575540048,1.475927244600638,0.3992553679674515,0.2438729936214756,0.3559215910271753,0.4859283037736495,3.7749961255491606,0.3030710095351389,0.9627029557308115,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
