corp_code,stock_code,corp_name_master,industry_krx,bsns_year,cash_and_cash_equivalents,cfo,current_assets,current_liabilities,finance_costs,inventory,net_income,operating_income,revenue,total_assets,total_equity,total_liabilities,liabilities_to_assets,equity_ratio,current_ratio,quick_ratio,cash_ratio,roa,roe,operating_margin,finance_cost_coverage,cfo_to_assets,cfo_to_liabilities,bs_check,bs_check_relative
00138279,010950,S-Oil,화학,2022,1310326000000.0,1278921000000.0,9205981000000.0,8213158000000.0,756627000000.0,4733160000000.0,2104387000000.0,3405166000000.0,42446028000000.0,19613135000000.0,8483469000000.0,11129666000000.0,0.56745981710726,0.43254018289274,1.1208820042181096,0.5445921045230105,0.15953985056661518,0.10729477974836761,0.24805736898431527,0.08022343103576146,4.500455310212297,0.0652073725082706,0.11491099553212109,0.0,0.0
00138279,010950,S-Oil,화학,2023,1963279000000.0,2525709000000.0,9647760000000.0,9254520000000.0,500292000000.0,4639174000000.0,948848000000.0,1354582000000.0,35726694000000.0,21576123000000.0,9037565000000.0,12538558000000.0,0.5811311883974707,0.4188688116025293,1.0424916689358281,0.5412042980078924,0.21214271512731075,0.04397676079247416,0.10498934170874566,0.037915123072960515,2.70758277166135,0.1170603727092212,0.2014353644175032,0.0,0.0
00138279,010950,S-Oil,화학,2024,1945837000000.0,1467583000000.0,10048039000000.0,11656683000000.0,832799000000.0,4493062000000.0,-193042000000.0,422177000000.0,36637031000000.0,24451433000000.0,8695647000000.0,15755786000000.0,0.644370659175681,0.35562934082431896,0.8619981344607209,0.4765486888508506,0.1669288767653714,-0.007894915606786727,-0.022199843208906708,0.011523231781527275,0.5069374482918447,0.06002032682501676,0.09314565455509487,0.0,0.0
00138279,010950,S-Oil,화학,2025,1834658000000.0,3942304000000.0,8615556000000.0,12210859000000.0,677632000000.0,4164448000000.0,176952000000.0,235631000000.0,34246957000000.0,26556957000000.0,8887401000000.0,17669556000000.0,0.6653456568838064,0.33465434311619363,0.7055651039783524,0.3645204649402634,0.15024807018081202,0.006663112795641459,0.019910432757563205,0.006880348522643924,0.34772708490744236,0.14844712818565772,0.22311279355293365,0.0,0.0
00139889,011790,SKC,화학,2019,79957905564.0,40533569102.0,992719762193.0,1043159965247.0,85859711986.0,385658113202.0,67392287037.0,155080809640.0,2539766499160.0,3972988752154.0,1726373836870.0,2246614915284.0,0.5654722566395318,0.4345277433604682,0.9516467227132737,0.5819449262005176,0.07664970687891336,0.016962617123056925,0.03903690243544556,0.061061050175790284,1.8062116218755424,0.010202286397117101,0.018042063562493556,0.0,0.0
00139889,011790,SKC,화학,2020,428586447897.0,337112812601.0,1247268102692.0,1733924057112.0,184738490709.0,336793144277.0,73620866788.0,190788258583.0,2702184519734.0,5406405840533.0,1915113581068.0,3491292259465.0,0.6457695486509768,0.35423045134902326,0.7193326014343631,0.5250950609287206,0.24717717372861628,0.01361734005169356,0.03844203681483158,0.07060519264679267,1.0327477389838027,0.0623543297607427,0.09655817604128582,0.0,0.0
00139889,011790,SKC,화학,2021,722154796935.0,282512631068.0,1820030594141.0,1720045412510.0,126068890092.0,515479241989.0,342340322117.0,464743373689.0,3396056746194.0,6180132503610.0,2282360691902.0,3897771811708.0,0.6306938903706668,0.3693061096293332,1.058129384784728,0.7584400636540842,0.41984635503383927,0.05539368644879843,0.14999396166068366,0.1368479411334464,3.686423933373642,0.04571303785201627,0.07248054650592879,0.0,0.0
00139889,011790,SKC,화학,2022,1098442056091.0,-147158687779.0,2526145050706.0,1870885565853.0,246120261072.0,553271367576.0,-24636826941.0,220255942998.0,3138910077125.0,6393092564908.0,2241850761208.0,4151241803700.0,0.6493323476162962,0.35066765238370384,1.3502402802248596,1.0545132845848326,0.5871241278138694,-0.003853663417331505,-0.010989503568794507,0.07016956127642161,0.8949118696634502,-0.023018388406694013,-0.0354493172736499,0.0,0.0
00139889,011790,SKC,화학,2023,531046016471.0,-234741996756.0,2081259893738.0,1845575953952.0,221152824502.0,332902731126.0,-326360017026.0,-216300854733.0,1570751580937.0,7032322131682.0,2524424248940.0,4507897882742.0,0.641025510255429,0.358974489744571,1.1277021079957839,0.9473233322465966,0.28773999538401634,-0.04640857044299545,-0.12928097056706606,-0.13770532359036056,-0.9780605570834293,-0.03338043854652803,-0.05207349475565637,0.0,0.0
00139889,011790,SKC,화학,2024,403559820743.0,-199714849316.0,1520451642691.0,2211034562287.0,356058003012.0,234679326195.0,-455055541599.0,-276832854584.0,1721564345604.0,6748678536179.0,2292732707978.0,4455945828201.0,0.6602693852304735,0.33973061476952654,0.6876652534632066,0.5815252002058493,0.1825208106767788,-0.06742883649880374,-0.19847736284982004,-0.16080308313243727,-0.7774937011447264,-0.029593178611982834,-0.04481985576486035,0.0,0.0
00139889,011790,SKC,화학,2025,783286752410.0,-567575812502.0,1779269138668.0,2437828953247.0,267479296431.0,340058970101.0,-719360650768.0,-305025449873.0,1840036441822.0,6740499643049.0,2025734428681.0,4714765214368.0,0.6994682091898045,0.3005317908101956,0.7298580715837962,0.5903655244762284,0.32130504946490296,-0.10672215545769306,-0.3551110355745849,-0.16577141785896615,-1.140370316293566,-0.08420381908740263,-0.12038262494436466,0.0,0.0
00140955,014680,한솔케미칼,화학,2019,57077032200.0,101596803399.0,306707463699.0,194313349130.0,11523905489.0,61469632201.0,91031209690.0,111415756439.0,587561120459.0,939194150931.0,520553678128.0,418640472803.0,0.44574433559665166,0.5542556644033483,1.5784168461519636,1.2620740293757706,0.2937370615840406,0.09692480473793731,0.17487381900242024,0.18962411323601966,9.668228930317984,0.10817444220483016,0.24268270747632298,0.0,0.0
00140955,014680,한솔케미칼,화학,2020,98150172409.0,165042142694.0,307726380787.0,171630786209.0,10044394192.0,60431307631.0,130080716068.0,151933828832.0,619277678729.0,999200501892.0,622270537996.0,376929963896.0,0.37723155981434947,0.6227684401856506,1.792955608863041,1.4408549807309121,0.5718681046504067,0.1301847985681456,0.20904206149132545,0.245340392606799,15.126231201978298,0.1651741991537138,0.43785890882248174,0.0,0.0
00140955,014680,한솔케미칼,화학,2021,66050681155.0,143216285623.0,411301736920.0,199711858483.0,6176651067.0,100241721500.0,158670881601.0,197684583161.0,768688180555.0,1197174769029.0,767869701413.0,429305067616.0,0.35859849265299765,0.6414015073470024,2.0594757869874365,1.5575440426161686,0.3307298908373155,0.13253777619260568,0.2066377685029385,0.2571713578557561,32.00514016684051,0.11962855326391428,0.33360026802921994,0.0,0.0
00140955,014680,한솔케미칼,화학,2022,99069597710.0,173619763063.0,386120253270.0,153669789765.0,7518951400.0,125407321016.0,166977755320.0,185990108464.0,885470791861.0,1253310602636.0,852496588410.0,400814014226.0,0.3198042156373656,0.6801957843626344,2.5126620779560875,1.6965789609831319,0.6446914377998596,0.13322934870957562,0.19586911852800712,0.2100465765483956,24.73617643864542,0.1385289190866476,0.4331678955843696,0.0,0.0
00140955,014680,한솔케미칼,화학,2023,67090723198.0,144112563274.0,367414633780.0,247816973238.0,9426230375.0,124426638811.0,108690123238.0,124144351473.0,771654641559.0,1350979663141.0,941487453306.0,409492209835.0,0.30310760480504867,0.6968923951949514,1.4826047989341717,0.9805139324966159,0.27072690914341446,0.08045281968589942,0.11544511066646557,0.16088071630358752,13.170095206059505,0.10667263705431453,0.3519299264131751,0.0,0.0
00140955,014680,한솔케미칼,화학,2024,83682420420.0,162357290592.0,348048080154.0,272370414176.0,6629163690.0,125926226072.0,124893890949.0,128825376120.0,776356975793.0,1464678817159.0,1071443703044.0,393235114115.0,0.2684787337047368,0.7315212662952633,1.2778483346179395,0.8155138830110584,0.3072375561536804,0.08527049718057197,0.11656598530951569,0.16593574880732276,19.433126431065695,0.11084839125817378,0.4128758718747565,0.0,0.0
00140955,014680,한솔케미칼,화학,2025,112551479633.0,200397744222.0,447927418690.0,274800694301.0,12703745646.0,123784800418.0,148134823618.0,156233146521.0,883968714104.0,1600348080121.0,1177266387675.0,423081692446.0,0.26436854438192686,0.7356314556180732,1.630008322320203,1.1795553104278327,0.4095749463781119,0.0925641274283278,0.1258294852964872,0.17674058372004667,12.298195420040765,0.1252213482249738,0.4736620558157991,0.0,0.0
00144395,026960,동서,유통,2019,23032528461.0,106779239598.0,729818738168.0,55883838311.0,166400875.0,32354661823.0,140545751689.0,38471985738.0,502235935419.0,1478277015581.0,1351941869855.0,126335145726.0,0.08546107691212876,0.9145389230878712,13.05956713471388,12.480604364781318,0.4121500805442412,0.09507402889150786,0.1039584281120563,0.07660141982055506,231.20062161932742,0.07223222607978727,0.8452061299678751,0.0,0.0
00144395,026960,동서,유통,2020,22093630814.0,84004855459.0,755493781403.0,55895949631.0,602543298.0,40213750382.0,120588759228.0,45114689622.0,493040722301.0,1525770284059.0,1397256601851.0,128513682208.0,0.0842287227315213,0.9157712772684787,13.516073819130568,12.79663438483393,0.39526353805333386,0.07903467546057999,0.08630394665392985,0.09150296837845699,74.87377217827755,0.05505734142070342,0.653664683913093,0.0,0.0
00144395,026960,동서,유통,2021,20526764934.0,84765950306.0,780421145328.0,58685673847.0,510445705.0,48371447891.0,115145658677.0,38374679515.0,535327319245.0,1582577880310.0,1448607177260.0,133970703050.0,0.08465346616860171,0.9153465338313983,13.29832468759997,12.474078415552219,0.34977471652648195,0.07275828893453568,0.07948715185492508,0.07168451550188361,75.17876855286696,0.05356194558298502,0.6327200527891833,0.0,0.0
00144395,026960,동서,유통,2022,20756866697.0,86159438842.0,812498508803.0,67707637636.0,416350751.0,57145306654.0,169611048759.0,39175078067.0,556486608719.0,1627852719302.0,1545550258853.0,82302460449.0,0.05055891081122506,0.9494410891887749,12.000101276181526,11.156100382793158,0.30656610423465164,0.104193116949626,0.10974152913336738,0.07039716221955235,94.0915273310027,0.052928276508297345,1.046863464007738,0.0,0.0
00144395,026960,동서,유통,2023,35097497319.0,118090904703.0,851964860367.0,57996437367.0,212739783.0,55701870591.0,146302302445.0,43752486840.0,489695541569.0,1694019807604.0,1622874727791.0,71145079813.0,0.04199778508707445,0.9580022149129256,14.689951642646388,13.729515568986898,0.6051664362916624,0.08636398570328886,0.09015008980030242,0.08934630423592514,205.6619886652794,0.06971046275428519,1.6598604571587228,0.0,0.0
00144395,026960,동서,유통,2024,29362996096.0,113240689853.0,899754296790.0,59271554235.0,258636931.0,66769587918.0,159046264652.0,44476967156.0,488860392545.0,1779146551075.0,1709476549885.0,69670001190.0,0.039159225611799,0.960840774388201,15.180204204240233,14.053701132407971,0.4953977751212921,0.08939469576348318,0.09303799146159646,0.09098091773083429,171.96680684399243,0.06364888254122598,1.6253866501907548,0.0,0.0
00144395,026960,동서,유통,2025,38923278454.0,106243502438.0,896818125836.0,50762863252.0,439701085.0,68190795291.0,146463695390.0,45337393517.0,532878500925.0,1798366336076.0,1737278347482.0,61087988594.0,0.033968601040037696,0.9660313989599623,17.666815234277912,16.323494725494093,0.7667668047165654,0.08144263627041691,0.08430640697403702,0.08508017012940255,103.10957844691241,0.05907778649250143,1.739188093818416,0.0,0.0
00145109,000100,유한양행,제약,2019,274215080262.0,65985413049.0,1116950744221.0,352226653761.0,5559537807.0,186909878134.0,36612325771.0,12535759291.0,1480353606936.0,2117200258200.0,1649991371524.0,467208886676.0,0.22067297831959048,0.7793270216804095,3.171113634628276,2.640461351110783,0.7785188239844734,0.017292802430567925,0.022189404382874648,0.008468084403797422,2.254820405253159,0.031166354147859135,0.14123321480132625,0.0,0.0
00145109,000100,유한양행,제약,2020,353490296919.0,28830248876.0,1195516580490.0,382174655875.0,23148442862.0,251985113922.0,190401937316.0,84255098219.0,1619865302675.0,2393522100926.0,1846502193853.0,547019907073.0,0.22854182414332846,0.7714581758566715,3.128194300987411,2.468848868085607,0.9249443715980424,0.079548852814995,0.1031149261288979,0.05201364464061518,3.639773902775612,0.012045114964614792,0.052704204185667035,0.0,0.0
00145109,000100,유한양행,제약,2021,253587520811.0,99000468381.0,1224097103095.0,431979507891.0,3571600952.0,274780428440.0,99126677873.0,48596120264.0,1687810317744.0,2463811804950.0,1935889087603.0,527922717347.0,0.2142707151115844,0.7857292848884156,2.8336925264609367,2.1975965463957565,0.5870359963347773,0.0402330558177562,0.05120472991339485,0.02879240620412587,13.606256946702706,0.040181830520537296,0.18752833535657012,0.0,0.0
00145109,000100,유한양행,제약,2022,293036245029.0,99528971405.0,1188897717371.0,434154259039.0,17227654806.0,275215897889.0,90592526174.0,36028967211.0,1775846942745.0,2472728072149.0,2007806369446.0,464921702703.0,0.18801974545423653,0.8119802545457635,2.7384223294333765,2.1045096309879208,0.6749588168906495,0.03663667153471825,0.045120150803683604,0.020288329103018605,2.0913448531863974,0.04025067395239352,0.2140768452544811,0.0,0.0
00145109,000100,유한양행,제약,2023,299257957184.0,144128102312.0,1256459307871.0,583192369256.0,15951253526.0,284758946262.0,134031517424.0,56759795062.0,1858983759666.0,2814070521926.0,2101732643463.0,712337878463.0,0.2531343379324635,0.7468656620675365,2.15445087094317,1.6661746840903182,0.5131376419855671,0.047629054204464796,0.06377191591940917,0.030532700873189943,3.5583281884074793,0.0512169475459187,0.20233109409116765,0.0,0.0
00145109,000100,유한양행,제약,2024,306475668968.0,54601585042.0,1360261256866.0,619136487792.0,19397356560.0,343155941089.0,55163455235.0,54880319609.0,2067791451854.0,2942048836634.0,2150670010559.0,791378826075.0,0.26898901752440557,0.7310109824755945,2.1970297078064993,1.642780446366938,0.49500501910486827,0.018750013442371184,0.02564942783605467,0.026540548641785816,2.8292679695423404,0.01855903422203885,0.06899550915812011,0.0,0.0
00145109,000100,유한양행,제약,2025,348564938250.0,106227395422.0,1511630227301.0,733553439318.0,25496755496.0,372764189868.0,185318996567.0,104374493823.0,2186637586358.0,3220925833989.0,2362284335746.0,858641498243.0,0.2665822010498154,0.7334177989501846,2.060695439866514,1.5525331576276538,0.475173204250897,0.05753594032231693,0.07844906464592756,0.04773287282454662,4.093638260733784,0.03298039163181886,0.12371565506601813,0.0,0.0
00145880,004020,현대제철,금속,2019,915767249640.0,626355650890.0,9578737698343.0,6420343347706.0,,5415551805006.0,25613298147.0,331297506282.0,20512590431956.0,34366332508379.0,17233740124645.0,17132592383734.0,0.49852838907255614,0.5014716109274439,1.4919354276847983,0.6484366439412487,0.1426352455071122,0.0007453020522557975,0.0014862298004814328,0.016150934587270887,,0.01822585085962506,0.0365593038613744,0.0,0.0
00145880,004020,현대제철,금속,2020,917233010613.0,2014160118424.0,9934768948051.0,6072727118058.0,,4687841156709.0,-440119749803.0,73032437891.0,18023398349630.0,34845040108141.0,16693031341559.0,18152008766582.0,0.5209352237864426,0.4790647762135574,1.63596498820254,0.8640150774665333,0.15104136787004557,-0.012630771795271169,-0.026365477952903442,0.004052090314726872,,0.057803351988492124,0.11096072860718785,0.0,0.0
00145880,004020,현대제철,금속,2021,1380923938134.0,2002894272429.0,12775842710567.0,7466844695256.0,,6730410666644.0,1505154568208.0,2447503013134.0,22849920977857.0,37042298365641.0,18260404159820.0,18781894205821.0,0.5070391156732963,0.49296088432670376,1.7110095672250998,0.8096367730487172,0.18494076072204355,0.04063340112837391,0.08242723189664806,0.10711209966571802,,0.05407046432860676,0.10663963125765295,0.0,0.0
00145880,004020,현대제철,금속,2022,1698640645955.0,2179616640426.0,13191046262816.0,8119176425020.0,,6704290295550.0,1038192930309.0,1616457125289.0,27340601237802.0,36800955829773.0,19128542977421.0,17672412852352.0,0.48021613715952793,0.5197838628404721,1.6246778703030222,0.7989426054687586,0.20921341735110968,0.028211031667527312,0.05427454310213093,0.059122954584262546,,0.0592271747100283,0.12333441158465905,0.0,0.0
00145880,004020,현대제철,금속,2023,1385746851111.0,1948393342394.0,11953568810846.0,7984156916980.0,650501875429.0,6279341225306.0,442983461011.0,798325068073.0,25914760456167.0,35218841930044.0,19496000328022.0,15722841602022.0,0.4464326690029344,0.5535673309970656,1.4971610572212333,0.7106858801174804,0.17356207618664357,0.012578024623606543,0.022721761056512232,0.030805805418240732,1.227244836990688,0.05532247046237746,0.12392119641677439,0.0,0.0
00145880,004020,현대제철,금속,2024,1295644723235.0,1777143870407.0,11459924503844.0,7699051534479.0,664452046561.0,6290612480012.0,8814214272.0,159492008580.0,23226141091217.0,34743788025637.0,19333565136259.0,15410222889378.0,0.44353893933519833,0.5564610606648016,1.4884852312681007,0.6714219278416365,0.1682862775281679,0.00025369180428731904,0.0004559021685798365,0.006866918096881455,0.24003539368338425,0.05114997446725349,0.11532239884939981,0.0,0.0
00145880,004020,현대제철,금속,2025,1342926134232.0,2053257208793.0,11317571986110.0,7410535432859.0,651470097789.0,5740330286421.0,1389012026.0,219235156230.0,22733237259727.0,34442304939493.0,19840176064055.0,14602128875438.0,0.4239591078788279,0.576040892121172,1.5272272953350763,0.7526098147994805,0.181218502549403,4.032866059458466e-05,7.001006551128908e-05,0.009643815956576735,0.3365237437206312,0.05961439608644335,0.14061355205861456,0.0,0.0
00149655,028260,삼성물산,유통,2019,2704409055099.0,770849628968.0,11753694780360.0,10929358012187.0,193236625934.0,1897381629004.0,1047890680687.0,866770072122.0,30761501059039.0,45905516600415.0,26692096307354.0,19213420293061.0,0.41854273115591745,0.5814572688440826,1.075424079552871,0.9018199550573346,0.24744445667196505,0.02282711879289747,0.03925846320276813,0.028177105871994082,4.485537190128984,0.016792091366226586,0.04012037509252818,0.0,0.0
00149655,028260,삼성물산,유통,2020,2402466493357.0,1267896575704.0,12900558536675.0,10888458895923.0,190390955271.0,2019263120927.0,1160650819953.0,857079813534.0,30216118916989.0,54331740265746.0,32945482242712.0,21386258023034.0,0.39362365200212784,0.6063763479978722,1.1847919581627293,0.9993421033919059,0.22064339098130434,0.021362297881055436,0.035229437875651436,0.028364986777044594,4.501683456097186,0.02333620402185715,0.059285573677191034,0.0,0.0
00149655,028260,삼성물산,유통,2021,2254546929858.0,1195731728299.0,15144027183146.0,11875536780965.0,174726796114.0,2810438798684.0,1829084039967.0,1195982736408.0,34455181882704.0,55245423114466.0,33152239482954.0,22093183631512.0,0.399909755161725,0.600090244838275,1.2752288559637979,1.0385710230994527,0.18984800194225804,0.033108336163472245,0.05517226191936344,0.0347112588312403,6.844873041841186,0.02164399620619247,0.05412220113870331,0.0,0.0
00149655,028260,삼성물산,유통,2022,4200424490443.0,2618286420045.0,20312841472941.0,16413402987394.0,396701103688.0,4108795374087.0,2544956968509.0,2528524413589.0,43161653399535.0,58981492466950.0,31964121380517.0,27017371086433.0,0.4580652329469631,0.5419347670530369,1.2375764787193666,0.9872447603522078,0.2559142972160652,0.04314839896489656,0.07961917483082205,0.05858265878239597,6.373877940046393,0.0443916610199741,0.09691122099439921,0.0,0.0
00149655,028260,삼성물산,유통,2023,3119516302897.0,2798653381137.0,18977560736022.0,14759071583172.0,333640948236.0,4470088756719.0,2719106116709.0,2870173816853.0,41895681215734.0,66127029212679.0,39897109481722.0,26229919730957.0,0.39665958146397046,0.6033404185360295,1.2858234767056647,0.9829528840990331,0.2113626379083228,0.04111943556338755,0.06815296025278973,0.06850762975003498,8.602582602728939,0.04232238185290191,0.10669698610758543,0.0,0.0
00149655,028260,삼성물산,유통,2024,3622371844804.0,3306879187574.0,20180976210724.0,14747260718483.0,267653634612.0,5125896844856.0,2772012091811.0,2983396694918.0,42103238027336.0,61990426835548.0,37258539898529.0,24731886937019.0,0.39896300444307736,0.6010369955569226,1.3684559184222485,1.020872937236351,0.24563014880885764,0.04471677698178726,0.07439937526699594,0.07085907960287986,11.146483025507333,0.0533449978711502,0.133709134122889,0.0,0.0
00149655,028260,삼성물산,유통,2025,3458217651048.0,3023741373868.0,21356404512532.0,13871980126883.0,185633761663.0,5642125021821.0,3906652564846.0,3292747495925.0,40742240967149.0,86532745699428.0,57496949405446.0,29035796293982.0,0.3355469199467911,0.6644530800532089,1.5395354028185688,1.1328072378259642,0.2492951705103872,0.0451465226634063,0.06794538849874998,0.08081900793282297,17.7378698057235,0.03494331942697142,0.10413840017519013,0.0,0.0
00155212,022100,포스코DX,일반서비스,2019,97735816378.0,63834635178.0,453829005436.0,268536477191.0,5304167715.0,2065769623.0,39675367921.0,48101224987.0,969787009533.0,675419399549.0,366269191331.0,309150208218.0,0.45771591462198136,0.5422840853780186,1.6900087845913325,1.6823160880734933,0.36395731931972936,0.05874182463146981,0.10832297353982223,0.0495997827504032,9.068571653752846,0.09451110705529707,0.20648420567449996,0.0,0.0
00155212,022100,포스코DX,일반서비스,2020,137287016483.0,65554811247.0,479765665587.0,288478113747.0,14552594321.0,5540312950.0,8996905609.0,26087467478.0,964202340142.0,684444510737.0,369962832271.0,314481678466.0,0.45946994026932975,0.5405300597306703,1.6630920777850144,1.6438867631147345,0.475900978066582,0.013144828350383381,0.024318403969860715,0.027056009295889125,1.7926334578264644,0.09577812403873548,0.20845351489717204,0.0,0.0
00155212,022100,포스코DX,일반서비스,2021,29621367106.0,-51913027153.0,441810639746.0,275742799840.0,3147164775.0,3496020444.0,-13923043578.0,-19477262841.0,869274143659.0,646969959736.0,359203925784.0,287766033952.0,0.44479041046886425,0.5552095895311357,1.6022563055222512,1.5895777498318449,0.10742390054495647,-0.021520386485458124,-0.03876083355050061,-0.022406352452881154,-6.188828432410248,-0.08024024357202524,-0.1804001203340739,0.0,0.0
00155212,022100,포스코DX,일반서비스,2022,32014522081.0,-3942810359.0,603491896789.0,431131515113.0,4106415524.0,32219575113.0,45850938928.0,64668494002.0,1152680199426.0,851593785984.0,413992509859.0,437601276125.0,0.5138615186339814,0.48613848136601856,1.399786087618355,1.3250534967880252,0.07425697486440759,0.053841326325579204,0.11075306397117228,0.05610271958710054,15.748161291531295,-0.004629919127984429,-0.009010052241880902,0.0,0.0
00155212,022100,포스코DX,일반서비스,2023,60162678094.0,21821037018.0,661855691387.0,421366947879.0,3136105585.0,19082720969.0,92128228460.0,110563784581.0,1485875620930.0,889807220460.0,461449382203.0,428357838257.0,0.4814052172284617,0.5185947827715384,1.5707347116771457,1.5254470566651541,0.14277977519792642,0.10353729025976306,0.19964969509802294,0.0744098516885275,35.255121865101366,0.024523331027499717,0.05094114095539937,0.0,0.0
00155212,022100,포스코DX,일반서비스,2024,129180234831.0,97799461517.0,676687634640.0,355027712350.0,2333192381.0,18294772530.0,88599060003.0,108991969223.0,1473290670631.0,892453016139.0,525897500876.0,366555515263.0,0.4107280816292393,0.5892719183707608,1.9060135620424337,1.8544830141623732,0.3638595814843016,0.09927588164394825,0.16847210693227946,0.07397859186627409,46.71366583851364,0.10958499747147214,0.26680668396662877,0.0,0.0
00155212,022100,포스코DX,일반서비스,2025,246949912811.0,145951092070.0,611989985049.0,251651441174.0,3606079773.0,13088704175.0,52623905401.0,60388586087.0,1075175363044.0,834391536739.0,572559763845.0,261831772894.0,0.3137996508417387,0.6862003491582613,2.4318954113433833,2.3798841686740038,0.9813173000676392,0.06306859919345144,0.09190989085157936,0.05616626660420295,16.746325619069992,0.1749191903844225,0.5574231517314243,0.0,0.0
00155276,003670,포스코퓨처엠,전기·전자,2019,210077042304.0,62778335158.0,649644634524.0,250654203754.0,6747291531.0,188389556557.0,101163401402.0,89854950156.0,1483769011914.0,1730132565095.0,1006317943236.0,723814621859.0,0.41835789722809824,0.5816421027719018,2.591796286654669,1.8402048362200636,0.8381149773581148,0.05847147406097475,0.10052826950167511,0.06055858387289735,13.31718805140806,0.03628527456481515,0.08673261531628647,0.0,0.0
00155276,003670,포스코퓨처엠,전기·전자,2020,121680352793.0,38284489711.0,810610645263.0,220646155831.0,44992082583.0,186576655314.0,29747509154.0,60269659752.0,1566235713095.0,2088053324226.0,1023617314136.0,1064436010090.0,0.5097743423217246,0.49022565767827536,3.67380361651926,2.8282114755127106,0.551472797405992,0.01424652752344187,0.02906116254892469,0.038480580699378,1.3395614581924808,0.018335015330698656,0.03596692459489695,0.0,0.0
00155276,003670,포스코퓨처엠,전기·전자,2021,72279983706.0,103036995180.0,2084228054184.0,634649798414.0,34160853198.0,440557698562.0,133761698843.0,121675892582.0,1989542181862.0,3922480303898.0,2438429932291.0,1484050371607.0,0.37834488808833827,0.6216551119116617,3.284060058622124,2.5898855711126965,0.11388955591986137,0.034101305418939416,0.05485566637435658,0.06115773452369042,3.5618516866880743,0.026268326976073293,0.06942958079544609,0.0,0.0
00155276,003670,포스코퓨처엠,전기·전자,2022,281380444158.0,-60953571038.0,2037518471950.0,965792822766.0,175381126020.0,870133665539.0,121928567124.0,165871669943.0,3301915805063.0,4637476140189.0,2650644638841.0,1986831501348.0,0.42842948217670546,0.5715705178232945,2.1096848350090363,1.2087321202777703,0.2913465885490175,0.02629200958412496,0.045999590189242996,0.050234978641387616,0.9457783383377549,-0.013143694801956618,-0.030678782270486954,0.0,0.0
00155276,003670,포스코퓨처엠,전기·전자,2023,389579199482.0,-444846366048.0,2411881410829.0,1396407813025.0,175792031699.0,916674470483.0,4435219953.0,35882185999.0,4759871486264.0,6334593297871.0,2611465990083.0,3723127307788.0,0.5877452794071736,0.4122547205928264,1.727204179418194,1.070752344980779,0.2789866941793066,0.0007001585965259423,0.0016983640490983519,0.007538477898520692,0.20411724952607233,-0.07022492923065934,-0.11948191111205757,0.0,0.0
00155276,003670,포스코퓨처엠,전기·전자,2024,644216800470.0,670850270370.0,2112748442946.0,1570069945473.0,234809998536.0,768212453686.0,-231338259262.0,721245866.0,3699944235821.0,7932459834018.0,3320505865578.0,4611953968440.0,0.5814027508417806,0.41859724915821933,1.3456396952490626,0.8563541981914343,0.41031089240799584,-0.029163495826340802,-0.06966958307773716,0.00019493425306718414,0.003071614797056531,0.08457027005583924,0.1454590125922085,0.0,0.0
00155276,003670,포스코퓨처엠,전기·전자,2025,319841457995.0,-33577422254.0,2170138457850.0,1658340777683.0,158102893658.0,841132239882.0,36521891144.0,32827283494.0,2938698184392.0,9143896515830.0,4512079082909.0,4631817432921.0,0.5065474466932509,0.49345255330674903,1.3086203312699536,0.8014071871433207,0.19286835510483918,0.0039941277857610214,0.00809424889788364,0.011170689003842625,0.2076324014980414,-0.003672113108002748,-0.007249297438915852,0.0,0.0
00155319,005490,POSCO홀딩스,금속,2019,3514872380076.0,6004655014887.0,34842373721682.0,16323689974559.0,,10920319761897.0,1982637208513.0,3868854558550.0,64366847807959.0,79058661130791.0,47794706820275.0,31263954310516.0,0.39545261535348236,0.6045473846465177,2.1344667643152357,1.465480782658106,0.21532339719475452,0.025078051919359176,0.041482359458096835,0.06010632321304406,,0.07595189355601628,0.1920631969727279,0.0,0.0
00155319,005490,POSCO홀딩스,금속,2020,4754643963053.0,8685737215643.0,35830815052836.0,16854968422760.0,,9051790403012.0,1788152419240.0,2403035192908.0,57792795732820.0,79086973226376.0,47674592085081.0,31412381141295.0,0.39718780299482714,0.6028121970051729,2.125831040089763,1.5887911491820486,0.28209153786562996,0.02260994884861316,0.03750745084612006,0.041580185945967976,,0.10982513126126633,0.2765068071908962,0.0,0.0
00155319,005490,POSCO홀딩스,금속,2021,4775166458482.0,6259365289022.0,46621630510895.0,21083623164990.0,,15215098404472.0,7195889963608.0,9238089232877.0,76332345050013.0,91471614111915.0,54804943351665.0,36666670760250.0,0.4008529981267034,0.5991470018732966,2.211272234665607,1.4896174087656104,0.2264869951959353,0.07866801120185624,0.1313000164498735,0.12102456994900652,,0.06842959260961222,0.17070994336927148,0.0,0.0
00155319,005490,POSCO홀딩스,금속,2022,8053107795977.0,6186764805543.0,47649465547079.0,23188189987105.0,,15472417124830.0,3560483538695.0,4850053015766.0,,98406780635254.0,58257400589250.0,40149380046004.0,0.4079940405206242,0.5920059594793757,2.054902326295281,1.387648127781544,0.3472935058948262,0.03618128258754829,0.06111641615798425,,,0.0628692938190339,0.15409365719854393,0.0,0.0
