bsns_year,corp_code,stock_code,corp_name_master,industry_krx,sj_div,account_id,account_nm,thstrm_amount,frmtrm_amount
2023,00145109,000100,유한양행,제약,CF,dart_AdjustmentsForWritedownsOfInventories,재고자산평가손실,-105262653.0,1952829512.0
2023,00145109,000100,유한양행,제약,CF,-표준계정코드 미사용-,관계기업투자주식평가이익,2520352181.0,6531234571.0
2023,00145109,000100,유한양행,제약,CF,-표준계정코드 미사용-,장기투자자산평가이익,2723889612.0,2813282985.0
2023,00145109,000100,유한양행,제약,CF,-표준계정코드 미사용-,사용권자산손상차손,,3738673498.0
2023,00145109,000100,유한양행,제약,CF,-표준계정코드 미사용-,관계기업투자주식평가손실,17744351423.0,14434023117.0
2023,00145109,000100,유한양행,제약,CF,-표준계정코드 미사용-,장기투자자산평가손실,3337961717.0,987696812.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_AdjustmentsForAmortisationExpense,무형자산상각비,6212827249.0,4471315447.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_AdjustmentsForDepreciationExpense,감가상각비,37000555158.0,36450108930.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_AdjustmentsForDividendIncome,배당금수익,2697597783.0,693759993.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,508433077.0,4333847314.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_AdjustmentsForInterestExpense,이자비용,6120445732.0,3271639001.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_AdjustmentsForInterestIncome,이자수익,11150332219.0,9580820662.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_InterestExpenseOnLeaseLiabilities,리스부채이자비용,179211603.0,196408029.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_OtherAdjustmentsToReconcileProfitLoss,기타,903289779.0,905853329.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,53924281097.0,128769010175.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,32895177037.0,66219312313.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급,4295968284.0,3111853149.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취,11346585544.0,8940140187.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_ProfitLoss,당기순이익,134031517424.0,90592526174.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화표시 현금및현금성자산의 환율변동효과,-1923839126.0,-10159672458.0
2023,00145109,000100,유한양행,제약,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 순증감,8145551281.0,49608396676.0
2023,00145109,000100,유한양행,제약,SCE,dart_BonusIssue,무상증자,-88797300.0,-62536670.0
2023,00145109,000100,유한양행,제약,SCE,dart_BonusIssue,무상증자,3407181000.0,3258517000.0
2023,00145109,000100,유한양행,제약,SCE,dart_BonusIssue,무상증자,-3495978300.0,-3321053670.0
2023,00145109,000100,유한양행,제약,SCE,dart_BonusIssue,무상증자,-88797300.0,-62536670.0
2023,00145109,000100,유한양행,제약,SCE,dart_BonusIssue,무상증자,-3495978300.0,-3321053670.0
2023,00145109,000100,유한양행,제약,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,,4026478123.0
2023,00145109,000100,유한양행,제약,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,,4026478123.0
2023,00145109,000100,유한양행,제약,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,192931679.0,
2023,00145109,000100,유한양행,제약,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,192931679.0,
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,1985830586264.0,1926871407536.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,21975783182.0,9017680067.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,2007806369446.0,1935889087603.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,102507386089.0,136245004252.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,77420879023.0,80741932693.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,-209524614260.0,-193065965765.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,38644227911.0,31479993102.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,-93459507326.0,-80844039970.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,74412416000.0,71153899000.0
2023,00145109,000100,유한양행,제약,SCE,dart_EquityAtBeginningOfPeriod,기초자본,1902370291501.0,1800316544254.0
2023,00145109,000100,유한양행,제약,SCE,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,장기투자자산평가손익,-2972056085.0,-31366305567.0
2023,00145109,000100,유한양행,제약,SCE,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,장기투자자산평가손익,-2972056085.0,-31366305567.0
2023,00145109,000100,유한양행,제약,SCE,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,장기투자자산평가손익,15603624.0,133552155.0
2023,00145109,000100,유한양행,제약,SCE,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,장기투자자산평가손익,-2956452461.0,-31232753412.0
2023,00145109,000100,유한양행,제약,SCE,dart_OtherComprehensiveIncomeNetOfTaxDisposalOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,장기투자자산처분손익,,
2023,00145109,000100,유한양행,제약,SCE,dart_OtherComprehensiveIncomeNetOfTaxDisposalOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,장기투자자산처분손익,,
2023,00145109,000100,유한양행,제약,SCE,dart_OtherComprehensiveIncomeNetOfTaxDisposalOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,장기투자자산처분손익,,
2023,00145109,000100,유한양행,제약,SCE,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 이익잉여금 변동,-298946600.0,
2023,00145109,000100,유한양행,제약,SCE,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 이익잉여금 변동,-20981030993.0,
2023,00145109,000100,유한양행,제약,SCE,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 이익잉여금 변동,-21279977593.0,
2023,00145109,000100,유한양행,제약,SCE,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 이익잉여금 변동,-21279977593.0,
2023,00145109,000100,유한양행,제약,SCE,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 이익잉여금 변동,-298946600.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ComprehensiveIncome,총포괄이익,121320804166.0,130205571119.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ComprehensiveIncome,총포괄이익,-1541741801.0,-33737618163.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ComprehensiveIncome,총포괄이익,119779062365.0,96467952956.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ComprehensiveIncome,총포괄이익,-2009654801.0,-4788043146.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ComprehensiveIncome,총포괄이익,117769407564.0,91679909810.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_DividendsPaid,배당금,27268933000.0,26079622200.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_DividendsPaid,배당금,27268933000.0,26079622200.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_DividendsPaid,배당금,27268933000.0,26079622000.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,-103080530631.0,-93459507326.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,77819597000.0,74412416000.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,1975441131674.0,1902370291501.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,100965644288.0,102507386089.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,2051145842331.0,1985830586264.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,50586801132.0,21975783182.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,2101732643463.0,2007806369446.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,39976186786.0,38644227911.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,73924900723.0,77420879023.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_Equity,자본총계,-216981618140.0,-209524614260.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산차이,450468065.0,709354645.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산차이,-2621476.0,12909986.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산차이,453089541.0,696444659.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산차이,453089541.0,696444659.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughAcquisitionOfSubsidiary,연결범위변동,18132279055.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughAcquisitionOfSubsidiary,연결범위변동,18132279055.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughConversionOfConvertibleInstruments,종속기업 전환사채 보통주전환 등,192931679.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughConversionOfConvertibleInstruments,종속기업 전환사채 보통주전환 등,192931679.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,종속기업 주식선택권,8617315970.0,1139470569.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,종속기업 주식선택권,7907828845.0,1139470569.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,종속기업 주식선택권,709487125.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,종속기업 주식선택권,709487125.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,종속기업 주식선택권,709487125.0,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,-20981031000.0,-2072201000.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,,
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IssueOfEquity,종속기업 유상증자,728486671.0,5092033137.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IssueOfEquity,종속기업 유상증자,4580564851.0,12580197569.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IssueOfEquity,종속기업 유상증자,5309051522.0,17672230706.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IssueOfEquity,종속기업 유상증자,,-2072201672.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IssueOfEquity,종속기업 유상증자,728486671.0,7164234809.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_IssueOfEquity,종속기업 유상증자,728486671.0,7164234809.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-16262109860.0,1087383636.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-14768242940.0,35061269691.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,34892733.0,-382730033.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-14733350207.0,34678539658.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-14768243000.0,35061270000.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ProfitLoss,당기순이익,134031517424.0,90592526174.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ProfitLoss,당기순이익,-2057529682.0,-4551775254.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ProfitLoss,당기순이익,136089047106.0,95144301428.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ProfitLoss,당기순이익,136089047000.0,95144301000.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_PurchaseOfTreasuryShares,자기주식취득,7457003880.0,16458648495.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_PurchaseOfTreasuryShares,자기주식취득,7457003880.0,16458648495.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_PurchaseOfTreasuryShares,자기주식취득,7457003880.0,16458648495.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_PurchaseOfTreasuryShares,자기주식취득,7457003880.0,16458648495.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법투자주식의 기타포괄손익변동,977224743.0,-3067757255.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법투자주식의 기타포괄손익변동,977224743.0,-3067757255.0
2023,00145109,000100,유한양행,제약,SCE,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법투자주식의 기타포괄손익변동,977224743.0,-3067757255.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_Assets,자산총계,2942048836634.0,2812305590753.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentAssets,유동자산,1360261256866.0,1256459307871.0
2024,00145109,000100,유한양행,제약,BS,dart_ShortTermDepositsProvidedNet,보증금,9938412120.0,12831319000.0
2024,00145109,000100,유한양행,제약,BS,dart_ShortTermLoansNet,단기대여금,596670089.0,601167112.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CashAndCashEquivalents,현금및현금성자산,306475668968.0,299257957184.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentInvestments,단기투자자산,10980840000.0,10391630748.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentPrepaidExpenses,선급비용,8076584228.0,9281829549.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentPrepayments,선급금,24411419754.0,20548680779.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentTradeReceivables,매출채권,609128137239.0,558981117083.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_Inventories,재고자산,343155941089.0,284758946262.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산,0.0,13254513523.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherCurrentAssets,기타유동자산,17261343526.0,19236779625.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,2375800.0,0.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherCurrentReceivables,미수금,16990103601.0,14961443894.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,13243760452.0,12353923112.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_NoncurrentAssets,비유동자산,1581787579768.0,1555846282882.0
2024,00145109,000100,유한양행,제약,BS,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,93846325.0,328967219.0
2024,00145109,000100,유한양행,제약,BS,dart_LongTermDepositsProvidedNet,장기보증금,15308443940.0,11549425585.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_DeferredTaxAssets,이연법인세자산,63513476354.0,44254765068.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,284752121733.0,290850554749.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업 및 공동기업투자,456723202401.0,489126116136.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_InvestmentProperty,투자부동산,47220440994.0,47016417051.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_NoncurrentInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,장기투자자산,64589276159.0,82023790992.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherNoncurrentAssets,기타비유동자산,51403690047.0,62167107369.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,35766671.0,126113538.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_PropertyPlantAndEquipment,유형자산,598147315144.0,528403025175.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_AccumulatedOtherComprehensiveIncome,기타자본구성요소,106068443521.0,100965644288.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_AdditionalPaidinCapital,기타불입자본,-96941159681.0,-103080530631.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_Equity,자본총계,2150670010559.0,2100656255593.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_IssuedCapital,자본금,81390004000.0,77819597000.0
2024,00145109,000100,유한양행,제약,BS,dart_IssuedCapitalOfCommonStock,보통주자본금,80209064000.0,76638657000.0
2024,00145109,000100,유한양행,제약,BS,dart_IssuedCapitalOfPreferredStock,우선주자본금,1180940000.0,1180940000.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_NoncontrollingInterests,비지배지분,50126906322.0,49401205140.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_RetainedEarnings,이익잉여금,2010025816397.0,1975550339796.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_EquityAndLiabilities,부채및자본총계,2942048836634.0,2812305590753.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentLiabilities,유동부채,619136487792.0,583192369256.0
2024,00145109,000100,유한양행,제약,BS,dart_CurrentPortionOfConvertibleBonds,전환사채,0.0,0.0
2024,00145109,000100,유한양행,제약,BS,dart_CurrentPortionOfConvertibleRedeemablePreferredStockLiabilities,전환상환우선주부채,1531014616.0,33398982226.0
2024,00145109,000100,유한양행,제약,BS,dart_ShortTermGuaranteeDepositWithholdings,예수보증금,5532300000.0,7362300000.0
2024,00145109,000100,유한양행,제약,BS,dart_ShortTermWithholdings,예수금,18805403673.0,21424625918.0
2024,00145109,000100,유한양행,제약,BS,-표준계정코드 미사용-,단기차입금,168002600000.0,128227000000.0
2024,00145109,000100,유한양행,제약,BS,-표준계정코드 미사용-,유동성장기부채,11236191713.0,4148464716.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_AccrualsClassifiedAsCurrent,미지급비용,13937400562.0,9219350152.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentAdvances,선수금,28072080814.0,39237320287.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentRefundsProvision,유동반품충당부채,28760534040.0,32263274100.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_CurrentTaxLiabilities,미지급법인세,5849010489.0,9604288969.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,5834625379.0,3616282471.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherCurrentLiabilities,기타유동부채,70024419937.0,45320049384.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherCurrentPayables,미지급금,85213978921.0,70236163447.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers,매입채무,176336927648.0,179134267586.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_Liabilities,부채총계,791378826075.0,711649335160.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_NoncurrentLiabilities,비유동부채,172242338283.0,128456965904.0
2024,00145109,000100,유한양행,제약,BS,dart_BondWithWarrantNet,신주인수권부사채,16066213805.0,0.0
2024,00145109,000100,유한양행,제약,BS,dart_LongTermGuaranteeDepositWithholdingsNet,장기예수보증금,651542830.0,1046000000.0
2024,00145109,000100,유한양행,제약,BS,dart_NonCurrentProvisionsForReturnedGoods,반품충당부채,9268263766.0,10262982925.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_DeferredTaxLiabilities,이연법인세부채,0.0,263189523.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,105245970000.0,60233761713.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,1923934902.0,2035109925.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,18224917781.0,39639888644.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,1071840295.0,613181671.0
2024,00145109,000100,유한양행,제약,BS,ifrs-full_OtherProvisions,기타충당부채,19789654904.0,14362851503.0
2024,00145109,000100,유한양행,제약,CIS,dart_OperatingIncomeLoss,영업이익,54880319609.0,57032368560.0
2024,00145109,000100,유한양행,제약,CIS,dart_OrdinaryDevelopmentExpense,연구개발비,224758194800.0,119920030662.0
2024,00145109,000100,유한양행,제약,CIS,dart_OtherGains,기타수익,53719358022.0,72044576092.0
2024,00145109,000100,유한양행,제약,CIS,dart_OtherLosses,기타비용,98599886616.0,60984591387.0
2024,00145109,000100,유한양행,제약,CIS,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법투자손익,46873036519.0,55567929928.0
2024,00145109,000100,유한양행,제약,CIS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,409747875337.0,388911418937.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ComprehensiveIncome,총포괄이익,53827148350.0,117979016584.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-15933295835.0,-1909253903.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,69760444185.0,119888270487.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_CostOfSales,매출원가,1378405062108.0,1293119941507.0
2024,00145109,000100,유한양행,제약,CIS,dart_BasicEarningsLossPerSharePreferredStock,우선주기본주당순이익(손실),953.0,1826.0
2024,00145109,000100,유한양행,제약,CIS,dart_DilutedEarningsLossPerSharePreferredStock,우선주희석주당순이익(손실),953.0,1826.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_BasicEarningsLossPerShare,보통주기본주당이익(손실),943.0,1816.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_DilutedEarningsLossPerShare,보통주희석주당이익(손실),943.0,1816.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_FinanceCosts,금융비용,19397356560.0,15951253526.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_FinanceIncome,금융수익,23956398944.0,27103494332.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_GrossProfit,매출총이익,689386389746.0,565863818159.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,6268414683.0,571397555.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-1336306885.0,-16262109860.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 포괄손익,10867952349.0,3306621834.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산차이,3204092182.0,450468065.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법투자주식의 기타포괄손익 변동,7663860167.0,2856153769.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 포괄손익,-12204259234.0,-19568731694.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,장기투자자산평가ㆍ처분손익,-6063125226.0,-2956452461.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),-6448506786.0,-14733350207.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,지분법투자주식의 기타포괄손익 변동,307372778.0,-1878929026.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ProfitLoss,당기순이익,55163455235.0,134241126444.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-15523994164.0,-1957128784.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,70687449399.0,136198255228.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,61431869918.0,134812523999.0
2024,00145109,000100,유한양행,제약,CIS,ifrs-full_Revenue,매출액,2067791451854.0,1858983759666.0
